[kbplacer_plugin_action.py:65]: Plugin version: 0.12
[kbplacer_plugin_action.py:66]: Python version: '3.13.1 (main, Dec  4 2024, 18:05:56) [GCC 14.2.1 20240910]'
[kbplacer_plugin_action.py:67]: KiCad version: 8.0.8 with 4.2.2 gtk3 (phoenix) wxWidgets 3.2.6
[kbplacer_dialog.py:585]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "/home/jthro/Downloads/keyboard-layout(1).json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:361]: Set key 1U distance: 19050000/19050000
[key_placer.py:123]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'COL15', 'ROW0'}): ['SW16'], frozenset({'Net-(U2-PF11)', '+3.3V'}): ['SW85'], frozenset({'Net-(U2-NRST)', 'GND'}): ['SW84'], frozenset({'ROW5', 'COL15'}): ['SW83'], frozenset({'ROW5', 'COL14'}): ['SW82'], frozenset({'COL12', 'ROW5'}): ['SW81'], frozenset({'ROW5', 'COL11'}): ['SW80'], frozenset({'COL10', 'ROW5'}): ['SW79'], frozenset({'COL6', 'ROW5'}): ['SW78'], frozenset({'ROW5', 'COL2'}): ['SW77'], frozenset({'COL1', 'ROW5'}): ['SW76'], frozenset({'ROW5', 'COL0'}): ['SW75'], frozenset({'COL15', 'ROW4'}): ['SW74'], frozenset({'COL14', 'ROW4'}): ['SW73'], frozenset({'COL12', 'ROW4'}): ['SW72'], frozenset({'ROW4', 'COL11'}): ['SW71'], frozenset({'COL10', 'ROW4'}): ['SW70'], frozenset({'ROW4', 'COL9'}): ['SW69'], frozenset({'COL8', 'ROW4'}): ['SW68'], frozenset({'COL7', 'ROW4'}): ['SW67'], frozenset({'COL6', 'ROW4'}): ['SW66'], frozenset({'COL5', 'ROW4'}): ['SW65'], frozenset({'COL4', 'ROW4'}): ['SW64'], frozenset({'ROW4', 'COL3'}): ['SW63'], frozenset({'COL2', 'ROW4'}): ['SW62'], frozenset({'COL0', 'ROW4'}): ['SW61'], frozenset({'COL15', 'ROW3'}): ['SW60'], frozenset({'COL12', 'ROW3'}): ['SW59'], frozenset({'ROW3', 'COL11'}): ['SW58'], frozenset({'COL10', 'ROW3'}): ['SW57'], frozenset({'ROW3', 'COL9'}): ['SW56'], frozenset({'COL8', 'ROW3'}): ['SW55'], frozenset({'COL7', 'ROW3'}): ['SW54'], frozenset({'COL6', 'ROW3'}): ['SW53'], frozenset({'COL5', 'ROW3'}): ['SW52'], frozenset({'COL4', 'ROW3'}): ['SW51'], frozenset({'ROW3', 'COL3'}): ['SW50'], frozenset({'ROW3', 'COL2'}): ['SW49'], frozenset({'COL1', 'ROW3'}): ['SW48'], frozenset({'COL0', 'ROW3'}): ['SW47'], frozenset({'ROW2', 'COL15'}): ['SW46'], frozenset({'ROW2', 'COL14'}): ['SW45'], frozenset({'COL12', 'ROW2'}): ['SW44'], frozenset({'ROW2', 'COL11'}): ['SW43'], frozenset({'COL10', 'ROW2'}): ['SW42'], frozenset({'ROW2', 'COL9'}): ['SW41'], frozenset({'ROW2', 'COL8'}): ['SW40'], frozenset({'COL7', 'ROW2'}): ['SW39'], frozenset({'COL6', 'ROW2'}): ['SW38'], frozenset({'ROW2', 'COL5'}): ['SW37'], frozenset({'COL4', 'ROW2'}): ['SW36'], frozenset({'ROW2', 'COL3'}): ['SW35'], frozenset({'ROW2', 'COL2'}): ['SW34'], frozenset({'COL1', 'ROW2'}): ['SW33'], frozenset({'ROW2', 'COL0'}): ['SW32'], frozenset({'COL15', 'ROW1'}): ['SW31'], frozenset({'ROW1', 'COL14'}): ['SW30'], frozenset({'COL12', 'ROW1'}): ['SW29'], frozenset({'ROW1', 'COL11'}): ['SW28'], frozenset({'COL10', 'ROW1'}): ['SW27'], frozenset({'ROW1', 'COL9'}): ['SW26'], frozenset({'COL8', 'ROW1'}): ['SW25'], frozenset({'COL7', 'ROW1'}): ['SW24'], frozenset({'COL6', 'ROW1'}): ['SW23'], frozenset({'COL5', 'ROW1'}): ['SW22'], frozenset({'COL4', 'ROW1'}): ['SW21'], frozenset({'ROW1', 'COL3'}): ['SW20'], frozenset({'ROW1', 'COL2'}): ['SW19'], frozenset({'COL1', 'ROW1'}): ['SW18'], frozenset({'COL0', 'ROW1'}): ['SW17'], frozenset({'COL14', 'ROW0'}): ['SW15'], frozenset({'COL13', 'ROW0'}): ['SW14'], frozenset({'COL12', 'ROW0'}): ['SW13'], frozenset({'ROW0', 'COL11'}): ['SW12'], frozenset({'COL10', 'ROW0'}): ['SW11'], frozenset({'ROW0', 'COL9'}): ['SW10'], frozenset({'COL8', 'ROW0'}): ['SW9'], frozenset({'COL7', 'ROW0'}): ['SW8'], frozenset({'COL6', 'ROW0'}): ['SW7'], frozenset({'COL5', 'ROW0'}): ['SW6'], frozenset({'COL4', 'ROW0'}): ['SW5'], frozenset({'ROW0', 'COL3'}): ['SW4'], frozenset({'COL2', 'ROW0'}): ['SW3'], frozenset({'COL1', 'ROW0'}): ['SW2'], frozenset({'COL0', 'ROW0'}): ['SW1']})
[key_placer.py:127]: Diodes by switch: {'SW16': ['D16'], 'SW14': ['D14'], 'SW83': ['D83'], 'SW82': ['D82'], 'SW81': ['D81'], 'SW80': ['D80'], 'SW79': ['D79'], 'SW78': ['D78'], 'SW77': ['D77'], 'SW76': ['D76'], 'SW75': ['D75'], 'SW74': ['D74'], 'SW73': ['D73'], 'SW72': ['D72'], 'SW71': ['D71'], 'SW70': ['D70'], 'SW69': ['D69'], 'SW68': ['D68'], 'SW67': ['D67'], 'SW66': ['D66'], 'SW65': ['D65'], 'SW64': ['D64'], 'SW63': ['D63'], 'SW62': ['D62'], 'SW61': ['D61'], 'SW60': ['D60'], 'SW59': ['D59'], 'SW58': ['D58'], 'SW57': ['D57'], 'SW56': ['D56'], 'SW55': ['D55'], 'SW54': ['D54'], 'SW53': ['D53'], 'SW52': ['D52'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW49': ['D49'], 'SW48': ['D48'], 'SW47': ['D47'], 'SW46': ['D46'], 'SW45': ['D45'], 'SW44': ['D44'], 'SW43': ['D43'], 'SW42': ['D42'], 'SW41': ['D41'], 'SW40': ['D40'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW37': ['D37'], 'SW36': ['D36'], 'SW35': ['D35'], 'SW34': ['D34'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW31': ['D31'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW28': ['D28'], 'SW27': ['D27'], 'SW26': ['D26'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW23': ['D23'], 'SW22': ['D22'], 'SW21': ['D21'], 'SW20': ['D20'], 'SW19': ['D19'], 'SW18': ['D18'], 'SW17': ['D17'], 'SW15': ['D15'], 'SW13': ['D13'], 'SW12': ['D12'], 'SW11': ['D11'], 'SW10': ['D10'], 'SW9': ['D9'], 'SW8': ['D8'], 'SW7': ['D7'], 'SW6': ['D6'], 'SW5': ['D5'], 'SW4': ['D4'], 'SW3': ['D3'], 'SW2': ['D2'], 'SW1': ['D1']}
[kle_serial.py:897]: User layout: [[{'a': 6}, 'Esc', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'Prt Scr', 'Home', 'Del'], [{'a': 4}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace', {'a': 6}, 'Insert'], [{'a': 4, 'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'a': 6}, 'PgUp'], [{'a': 4, 'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter', {'a': 6}, 'PgDn'], [{'a': 4, 'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 1.75}, 'Shift', '↑', {'a': 6}, 'Pause'], [{'a': 4, 'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Cmd', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Fn', {'x': 0.5, 'a': 7}, '←', '↓', '→']]
[key_placer.py:661]: Layout offset: (28575000, 28575000)
[board_modifier.py:445]: Adding track segment (B.Cu): [(243840000, 35560000), (247760000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW11 with D11
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW11:1' at (224790000, 35560000) with pad 'D11:2' at (233680000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(224790000, 35560000), (229760000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(229760000, 35560000), (233680000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(224790000, 35560000), (228710000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW10 with D10
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW10:1' at (205740000, 35560000) with pad 'D10:2' at (214630000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(205740000, 35560000), (210710000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(210710000, 35560000), (214630000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(205740000, 35560000), (209660000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW9 with D9
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW9:1' at (186690000, 35560000) with pad 'D9:2' at (195580000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(186690000, 35560000), (191660000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(191660000, 35560000), (195580000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(186690000, 35560000), (190610000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW8 with D8
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW8:1' at (167640000, 35560000) with pad 'D8:2' at (176530000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(167640000, 35560000), (172610000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(172610000, 35560000), (176530000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(167640000, 35560000), (171560000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW7 with D7
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW7:1' at (148590000, 35560000) with pad 'D7:2' at (157480000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(148590000, 35560000), (153560000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(153560000, 35560000), (157480000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(148590000, 35560000), (152510000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW6 with D6
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW6:1' at (129540000, 35560000) with pad 'D6:2' at (138430000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(129540000, 35560000), (134510000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(134510000, 35560000), (138430000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(129540000, 35560000), (133460000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW5 with D5
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW5:1' at (110490000, 35560000) with pad 'D5:2' at (119380000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(110490000, 35560000), (115460000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(115460000, 35560000), (119380000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(110490000, 35560000), (114410000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW4 with D4
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW4:1' at (91440000, 35560000) with pad 'D4:2' at (100330000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(91440000, 35560000), (96410000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(96410000, 35560000), (100330000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(91440000, 35560000), (95360000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW3 with D3
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW3:1' at (72390000, 35560000) with pad 'D3:2' at (81280000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(72390000, 35560000), (77360000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(77360000, 35560000), (81280000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(72390000, 35560000), (76310000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW2 with D2
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW2:1' at (53340000, 35560000) with pad 'D2:2' at (62230000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(53340000, 35560000), (58310000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(58310000, 35560000), (62230000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(53340000, 35560000), (57260000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:423]: Routing SW1 with D1
[key_placer.py:425]: Using internal autorouter method
[board_modifier.py:522]: Routing at B.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW1:1' at (34290000, 35560000) with pad 'D1:2' at (43180000, 39480000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (B.Cu): [(34290000, 35560000), (39260000, 35560000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (B.Cu): [(39260000, 35560000), (43180000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (B.Cu): [(34290000, 35560000), (38210000, 39480000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[key_placer.py:819]: Routing COL10 pads
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW11:2' at (231140000, 33020000) with pad 'SW27:2' at (231140000, 52070000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(231140000, 33020000), (231140000, 52070000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW70:2' at (235902500, 109220000) with pad 'SW79:2' at (233521250, 128270000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(235902500, 109220000), (235902500, 125888750)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(235902500, 125888750), (233521250, 128270000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW57:2' at (245427500, 90170000) with pad 'SW70:2' at (235902500, 109220000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(245427500, 90170000), (245427500, 99695000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(245427500, 99695000), (235902500, 109220000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW27:2' at (231140000, 52070000) with pad 'SW42:2' at (240665000, 71120000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(231140000, 52070000), (231140000, 61595000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(231140000, 61595000), (240665000, 71120000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW42:2' at (240665000, 71120000) with pad 'SW57:2' at (245427500, 90170000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(240665000, 71120000), (240665000, 85407500)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(240665000, 85407500), (245427500, 90170000)]
[board_modifier.py:450]: Track added
[key_placer.py:819]: Routing COL6 pads
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW7:2' at (154940000, 33020000) with pad 'SW23:2' at (154940000, 52070000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(154940000, 33020000), (154940000, 52070000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW53:2' at (169227500, 90170000) with pad 'SW66:2' at (159702500, 109220000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(169227500, 90170000), (169227500, 99695000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(169227500, 99695000), (159702500, 109220000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW66:2' at (159702500, 109220000) with pad 'SW78:2' at (162083750, 128270000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(159702500, 109220000), (159702500, 125888750)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(159702500, 125888750), (162083750, 128270000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW23:2' at (154940000, 52070000) with pad 'SW38:2' at (164465000, 71120000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(154940000, 52070000), (154940000, 61595000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(154940000, 61595000), (164465000, 71120000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW38:2' at (164465000, 71120000) with pad 'SW53:2' at (169227500, 90170000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(164465000, 71120000), (164465000, 85407500)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(164465000, 85407500), (169227500, 90170000)]
[board_modifier.py:450]: Track added
[key_placer.py:819]: Routing COL5 pads
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW6:2' at (135890000, 33020000) with pad 'SW22:2' at (135890000, 52070000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(135890000, 33020000), (135890000, 52070000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW52:2' at (150177500, 90170000) with pad 'SW65:2' at (140652500, 109220000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(150177500, 90170000), (150177500, 99695000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(150177500, 99695000), (140652500, 109220000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW22:2' at (135890000, 52070000) with pad 'SW37:2' at (145415000, 71120000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(135890000, 52070000), (135890000, 61595000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(135890000, 61595000), (145415000, 71120000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW37:2' at (145415000, 71120000) with pad 'SW52:2' at (150177500, 90170000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(145415000, 71120000), (145415000, 85407500)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(145415000, 85407500), (150177500, 90170000)]
[board_modifier.py:450]: Track added
[key_placer.py:819]: Routing COL14 pads
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW30:2' at (297815000, 52070000) with pad 'SW45:2' at (302577500, 71120000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(297815000, 52070000), (297815000, 66357500)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(297815000, 66357500), (302577500, 71120000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW30:2' at (297815000, 52070000) with pad 'SW15:2' at (307340000, 33020000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(297815000, 52070000), (297815000, 42545000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(297815000, 42545000), (307340000, 33020000)]
[board_modifier.py:455]: Could not add track segment due to detected collision
[board_modifier.py:445]: Adding track segment (F.Cu): [(297815000, 52070000), (307340000, 42545000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(307340000, 42545000), (307340000, 33020000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW45:2' at (302577500, 71120000) with pad 'SW73:2' at (307340000, 109220000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(302577500, 71120000), (302577500, 104457500)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(302577500, 104457500), (307340000, 109220000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'SW73:2' at (307340000, 109220000) with pad 'SW82:2' at (307340000, 128270000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(307340000, 109220000), (307340000, 128270000)]
[board_modifier.py:450]: Track added
[key_placer.py:819]: Routing +3.3V pads
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'C4:1' at (514320000, 72110000) with pad 'SW85:1' at (510870000, 71200000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(514320000, 72110000), (511780000, 72110000)]
[board_modifier.py:450]: Track added
[board_modifier.py:445]: Adding track segment (F.Cu): [(511780000, 72110000), (510870000, 71200000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
[board_modifier.py:601]: Routing pad 'C3:1' at (514320000, 69100000) with pad 'C2:1' at (514320000, 66090000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:445]: Adding track segment (F.Cu): [(514320000, 69100000), (514320000, 66090000)]
[board_modifier.py:450]: Track added
[board_modifier.py:522]: Routing at F.Cu layer
[board_modifier.py:539]: Netclass: Default, track width: 200000
